user_id,sequence,ground_truth
5090138335096272301,P-53558471|P-53558471|P-53558471|P-53558471,P-53558471
5090141374587742559,P-53559766|P-53559766|P-53559766,P-53559766
5090240710706942550,P-53557691|P-53557691|P-53557691|P-53557691,P-53557691
5090258911821355843,P-53563894|P-53563894,P-53563894
5090264900457393816,P-68224732|P-68224732,P-53554159
5090330325189760497,P-90018447|P-90018447|P-90018447,P-90018447
5090340602685264867,P-89173905|P-93430769|P-53563223,P-53562920
5090401764352237327,P-102091150|P-102091150|P-102091150,P-102091150
5090550488884721017,P-61983425|P-63447761,P-63447761
509056099559601050,P-82959378|P-82959378|P-82959378|P-82959378|P-82959378|P-82959378|P-82959378,P-82959378
5090578401183626991,P-53560620|P-53560620,P-53560620
509059775884878909,P-53560854|P-53560854|P-53560854,P-53563122
5090624800060121245,P-96312628|P-96312628,P-96312628
5090659009251678063,P-53558122|P-53558122,P-53558122
5090670472668839521,P-71401218|P-71401218,P-53563046
5090703069898285459,P-89791276|P-81165848|P-81165848|P-89791276|P-80303111,P-89786123
5090733079290388249,P-53558092|P-53558092|P-53558092|P-53558092|P-53558092|P-53558092|P-53558092|P-53558092,P-53558092
509086985682003403,P-95909185|P-95909185|P-95909185,P-95909185
5090882402297366922,P-90041078|P-90041078,P-90041078
5090951067223750495,P-90143129|P-90143129|P-90143129,P-90143129
5091154271057416826,P-90245659|P-90245659|P-90245659|P-90245659|P-90245659|P-90245659|P-90245659,P-90245659
5091193928376075251,P-90547276|P-53564887|P-61983459|P-90547276,P-90547276
5091226032056107883,P-53556886|P-53556886|P-53556886,P-53556886
5091233458586634775,P-87028713|P-87028713|P-89254168,P-89254168
5091360938402448689,P-53562650|P-53562650,P-53562650
5091414147900681704,P-89123117|P-89123117,P-89123117
5091435649552346185,P-86840309|P-86840309|P-91858661|P-61983451|P-53563448|P-53563833|P-53563822|P-53563473|P-53563833|P-53563833|P-53563833|P-53563448|P-98291184|P-98291184,P-98291184
5091586275708819015,P-53563870|P-53563870,P-53563870
509162903566495145,P-86603424|P-86603424,P-86189185
5091957054411908048,P-91974195|P-91974195,P-91974195
509196139621411945,P-64899216|P-90120946|P-53562456,P-78665101
5092135554230019344,P-87808839|P-87808839|P-87808839,P-87808839
5092196282619522532,P-90691946|P-90691946,P-90691946
5092244326068292537,P-59736325|P-59736325,P-59736325
5092297366574340071,P-53557691|P-53557691|P-53557691|P-53557691|P-53557691|P-53557691,P-53557691
5092376908984810007,P-104135285|P-104135285,P-53552578
509259054227627760,P-89138077|P-89138077|P-89138077|P-89138077,P-89138077
5092686804118786490,P-90542160|P-90542160|P-89320609|P-89123077,P-90542160
5092873350161024411,P-90543849|P-90543849,P-90543849
5092971753906710154,P-89791433|P-89791433,P-60309425
5093015828420702474,P-53565302|P-60440873,P-60440873
5093057668917267016,P-101519028|P-101519028|P-101519028|P-101519028|P-101519028|P-101519028|P-101519028,P-101519028
5093111885665831900,P-89300721|P-89300721,P-89300721
5093211016429336533,P-96060271|P-96060271,P-96060271
509329852879853592,P-96060269|P-96060269,P-96060269
5093367498434263289,P-90542185|P-90542185|P-72671698|P-72671698|P-72671698|P-72671698|P-104136445|P-104136445|P-53553080|P-72671698,P-104136445
5093452064790625087,P-89478801|P-89478801|P-89478801|P-85677208|P-85677208,P-85677208
5093458000462935743,P-96312629|P-96312629|P-96312629|P-96312629,P-101700679
5093559924223308129,P-86836243|P-86836243|P-86836243|P-86836243|P-86836243|P-86836243|P-86836243|P-86836243|P-86836243|P-86836243,P-86836243
5093611655633830949,P-79063283|P-79063283|P-90547276,P-90547276
5093623457680179907,P-85877024|P-85877024|P-85877024,P-85877024
5093634243636613171,P-79474128|P-79474128,P-79474128
5093651658758126758,P-53562796|P-53562796,P-53562796
5093760590021519008,P-89992149|P-89992149,P-89992149
5093857791525284344,P-101519028|P-101519028|P-101519028|P-101519028|P-90245659|P-90245659|P-90245659|P-90245659|P-90245659,P-90245659
5093886527537839177,P-77380660|P-77380660|P-77380660|P-77380736|P-77380736|P-77380660|P-77380624,P-77380624
5093899805689368469,P-68224505|P-68224505,P-68224505
5093907498967742643,P-59152137|P-59152137|P-59152137|P-59152137|P-59152137,P-59152137
5093929926103496372,P-60440399|P-60440399,P-60440399
5094043168429390640,P-89247935|P-89247935,P-89247935
5094061242380971825,P-72732789|P-72732789|P-72732789|P-72732789,P-72732789
5094096655537989248,P-53561204|P-53561204|P-53561204|P-53554263|P-53554263|P-53554263|P-53561204,P-53554263
5094150663028555005,P-80273636|P-80273636|P-80273636,P-80273636
5094215862683053760,P-89992137|P-85291316,P-85291316
509422892468259842,P-96312141|P-96312141|P-96312141,P-96312141
509438910318169052,P-86450006|P-86450006,P-86450006
5094543135619095316,P-89454721|P-89454721|P-89454721|P-89454721|P-89454721,P-89478801
5094557929586546029,P-53566088|P-53566088,P-53566088
5094610766532059565,P-89101304|P-89101304,P-89101304
5094625361973047907,P-53564896|P-53564896|P-80457204|P-80457204|P-80457204|P-53564901|P-53564901|P-91986484|P-53564896|P-80457204|P-80457204|P-80457204,P-80457204
5094636355438972612,P-89786774|P-89786774,P-89786774
5094771610139981409,P-61983451|P-61983451|P-61983451|P-61983425,P-61983425
5094869545635597332,P-60440626|P-60440626|P-68224543,P-68224543
5094887061432966554,P-85677208|P-85677208,P-81306242
509490100478276148,P-89454882|P-89454882,P-89454882
5094910525185080695,P-53563219|P-53563219,P-53563219
5095106792793094046,P-85626842|P-85626842,P-85626842
5095367733625955033,P-89478801|P-89478801|P-89454882,P-89478801
5095388710874999372,P-53558117|P-64335142|P-64335123,P-60439502
5095398953503468377,P-89580992|P-89580992,P-89580992
5095451972476713714,P-89252943|P-89252943|P-89252943,P-89252943
5095569319516114505,P-93299873|P-93299873|P-93299873|P-89478168|P-89478168|P-89478168,P-89478168
5095669414077402885,P-89454721|P-89454721,P-89454721
5095711318041831195,P-89992144|P-89992144|P-81306396,P-81306396
5095796975596396585,P-72960421|P-53562650,P-90001544
509583606489203069,P-53557224|P-89011519|P-90120817|P-90120817|P-90120817|P-53562828|P-53562828|P-53562816|P-53562816|P-104312920,P-53552264
5096097874104146069,P-89454882|P-89454882,P-89454882
5096200312238205950,P-89478290|P-89478290|P-94242934|P-53552341|P-90079684|P-89790840,P-89790840
5096386249935285003,P-85673610|P-85673610,P-85673610
509644893208493149,P-53564517|P-53564517|P-53564517|P-53564517|P-53564517|P-53564517|P-53564517|P-53564537|P-53564537,P-53564537
5096506283497344609,P-59152137|P-93485417|P-81117056,P-72413941
5096591626916617638,P-90356709|P-90356709|P-90356709,P-93117265
509660708317908609,P-53557691|P-53557691|P-53557691|P-60440630|P-53557691|P-60440630|P-53557691|P-53557691,P-53557691
5096623275361579481,P-90143129|P-90143129|P-90143129,P-90143129
5096650630290276511,P-86637770|P-86637770|P-86637770|P-89786157,P-89786157
5096778385717754617,P-87395042|P-87395042|P-87395042|P-87395042|P-87395042|P-87395042|P-87395042,P-87395042
5096817440439297513,P-95956124|P-95956124,P-95956124
5096856350766601978,P-93485478|P-93485478,P-93485478
5097205704777293315,P-73570117|P-73570117,P-73570117
5097229652456358716,P-53555879|P-53555879|P-53555879|P-85289403|P-53567170|P-53567170|P-53567355|P-53567355|P-53567170|P-53567170|P-53567170|P-53567170|P-53567170|P-53567170,P-53567170
5097295637314226542,P-53562056|P-53562056,P-53562056
5097389955451419286,P-53565137|P-53565137|P-53565137|P-53565137,P-53565137
5097401733365022440,P-53557691|P-53557691,P-53557691
5097424975970986081,P-98256240|P-98256240,P-86088609
5097431148759545914,P-84798413|P-84798413|P-84798413|P-84799035|P-64443483|P-64443483|P-84798413,P-84798413
5097503053847167821,P-89454721|P-89454721,P-89454721
5097584147726410559,P-85402897|P-85402897|P-80303654|P-80303654,P-81630431
5097620252862503013,P-81306396|P-81306396|P-81306396,P-81306396
5097628016108298368,P-90685870|P-53560015|P-89864958|P-89826248|P-89866665|P-89826248|P-89826248|P-89826206,P-89826163
5097655915927279986,P-53563555|P-53563555,P-53562553
5097881234741649675,P-93595010|P-93595010|P-93595010,P-71427650
5097921066572269236,P-78665819|P-78665819,P-78665819
5098060893788080998,P-89454882|P-89454882,P-89454882
5098505224595918147,P-101235044|P-101235044,P-101235044
5098601593055455950,P-89790840|P-89790840,P-89790840
5098603500964265260,P-53559735|P-53559739|P-53559735|P-53559739,P-53559739
5098717257141089179,P-53561621|P-53561621|P-85677310|P-53561621|P-53561621|P-53561621,P-53561621
5098746329158087047,P-53561480|P-53561480|P-53561480|P-53561495,P-89137979
5098952804927321151,P-86840309|P-86840309|P-86840309|P-60440630,P-60440630
5098993291880494035,P-85382773|P-85382773|P-85382773,P-87803812
5099106391128280376,P-96312629|P-96312629|P-96312629|P-96312629|P-96312629,P-96312629
5099162916727698036,P-93485417|P-93485417,P-93485417
5099217134234077048,P-53562553|P-53562553,P-53562553
509923210691837898,P-82526119|P-82526119|P-70975620,P-53562056
5099274203742696715,P-60440815|P-60440815,P-90020043
5099585016799636770,P-93485417|P-93485417,P-93485417
5099693216413116821,P-79496511|P-79496511|P-79496511|P-79496511,P-79496511
5099861611598636264,P-98256209|P-98256209|P-98256209,P-68224671
5099915637711344446,P-90327285|P-90327285,P-90327285
5099941234249461582,P-93485391|P-93485391,P-93485391
5099996253557908453,P-83652600|P-83652600,P-83652600
5100011469454233366,P-93485391|P-93485391,P-93485391
5100172753999016610,P-89478168|P-89478168,P-89478168
5100257146503399403,P-95956208|P-95956208|P-95956208|P-95956208|P-95956208|P-95956208|P-95956208|P-95956208,P-95956208
5100350873961434435,P-81054168|P-81054168,P-81054168
5100399285609530617,P-89123117|P-89123117|P-89320668|P-90542160|P-53563383|P-90542160,P-90542161
5100703630295194531,P-73570117|P-73570117,P-73570117
5100705821015146597,P-79550011|P-79550011,P-79550011
5100809960218400007,P-60440630|P-60440630,P-60440630
5100997399719014768,P-89101304|P-89101304,P-89101304
5101041605118718438,P-53552611|P-89252868,P-89252868
510106696731041380,P-53564639|P-53564639|P-53564639|P-89479017,P-89479017
5101071891950150572,P-68224740|P-68224740|P-68224740,P-68224740
5101230645991747994,P-53563516|P-53563516|P-85713685|P-86370276|P-95978618|P-101522986|P-101522986|P-101522986|P-90275645|P-90275645|P-90275645|P-53564529,P-53564529
5101507191874130990,P-91975253|P-91975253,P-91975253
5102112340843752141,P-89786157|P-89786157|P-89786157,P-89786157
5102139228910493451,P-101535947|P-101535947|P-101535947|P-101535947|P-95909230|P-95909230|P-95909230,P-101535947
5102153166752949065,P-93485391|P-93485391|P-89791371|P-89791371|P-89791371|P-61983451|P-61983451|P-97369908|P-97369908,P-53554869
5102200353664125275,P-60440630|P-60440630|P-86840309|P-86840309|P-86840309|P-89045330|P-89045330,P-86840309
5102303634839829754,P-89318668|P-89318668|P-89318668|P-89318668|P-89318668,P-89318668
5102324211165544650,P-85348413|P-98256240|P-53561553|P-77324506|P-59080388,P-85382524
510234192621521834,P-93595010|P-93595010,P-89353367
5102347203893103156,P-70967430|P-70967430,P-70967430
5102398299438339285,P-89454721|P-89454721,P-89454721
5102404579595121544,P-89790840|P-89790840,P-89790840
5102420245920458014,P-53561621|P-53562796|P-90528894|P-53562796|P-90528894|P-53562796|P-90528894|P-53562796|P-53562796,P-90528894
5102493203980240395,P-53558122|P-53558122,P-53558122
5102628998822715028,P-86368831|P-96312630|P-96312630|P-96312630|P-96312630|P-87588328|P-87588328,P-87588328
5102788462308761577,P-60440630|P-60440630|P-60440630|P-86840309,P-86840309
5102851101332240312,P-86851703|P-86851703,P-86851703
510286418582410822,P-85381353|P-85381353|P-90143128,P-96312630
5103019791888001646,P-89992149|P-89992149|P-89992149|P-89992149|P-89992149,P-89992149
5103083625865003469,P-53557691|P-53557691,P-53557691
5103089225856375914,P-85420926|P-85420926,P-85420926
51031324989768776,P-93299785|P-93299873|P-53567461|P-53567461|P-53567461|P-53567461|P-53567461|P-93505017,P-59152129
5103211236756745817,P-68224690|P-68224690,P-68224690
510326864416062830,P-89454721|P-89454721,P-89454721
5103315541798828456,P-90542179|P-90542179,P-90542179
5103430694834690581,P-79497126|P-79500123|P-79500626,P-79500123
5103439221613492073,P-85626842|P-85626842|P-90683062,P-90683062
510347366939049568,P-53556514|P-53567847,P-53556514
5103533774009822980,P-53562518|P-53562518,P-89478801
510357246494778473,P-89314082|P-89314082|P-89174808|P-89314023|P-89314057|P-89174826|P-81165829|P-89786157|P-89786157|P-84170296|P-89779167|P-89779167,P-53564031
5103605252274601962,P-94543181|P-94543181,P-94543181
5103664734173039029,P-90394174|P-90394174,P-90394174
5103669833772607323,P-81113024|P-81113024,P-81113024
5103675771887700529,P-64443483|P-64443483|P-64443483|P-64443483|P-64443483|P-64443483|P-81957214|P-53562199|P-53562199|P-60440631|P-92900867|P-53562747|P-53562633|P-72232029|P-72232029|P-72232029|P-84798413|P-72232029|P-77380825|P-77380825|P-83943063|P-83943063,P-83943063
5103785146665649907,P-53561656|P-53561656|P-53561656,P-80730546
5103822106565779362,P-53563223|P-53563223|P-53563223|P-53555816|P-85382587,P-53557691
5103842044446517034,P-89454882|P-89454882|P-89454882|P-89454882|P-89478801|P-89478801|P-89478801|P-89478801|P-89478801|P-89478801|P-89454882|P-89478801|P-53562056|P-68224510|P-68224524|P-68224488|P-53562056|P-68224524|P-89454882|P-53562056|P-68224534|P-89478801,P-89454882
5103945885633440608,P-89494289|P-89494289,P-89494289
5103959260268116376,P-89454721|P-89454721,P-89454721
5104076442406993307,P-71747415|P-71747415|P-53566048,P-53566048
5104091656525654337,P-93485417|P-93485417,P-93485417
5104143721076706350,P-77323342|P-77323342,P-77323342
5104201919735187645,P-90521812|P-90521812|P-90521812|P-90521812|P-53561621,P-53561621
5104302192798497284,P-86450006|P-86450006,P-86450006
5104527828357119548,P-53563219|P-53563219,P-53563219
5104652278049942780,P-89545750|P-89545750|P-89545750,P-89545750
5104699992284496596,P-96312630|P-96312630,P-96312630
5104751002872364356,P-96312629|P-96312629,P-96312629
5104860756704993043,P-53557762|P-53557762|P-53557762,P-53557791
5104882310516587980,P-70968553|P-70968553,P-70968553
5104914709132303382,P-89790855|P-89790855,P-89790855
5105039642162977391,P-91994100|P-91994100,P-91994100
5105078805449019806,P-60440630|P-60440630,P-60440623
510517381522315758,P-92682952|P-92682952,P-92682952
5105211830120877492,P-89454901|P-78569694,P-78569694
5105217792447398991,P-86371728|P-86371728|P-86371728,P-86371728
5105223354643284560,P-53567620|P-53567620|P-53567620,P-53567620
5105282486023753764,P-90079684|P-90079684|P-90079684|P-90079684,P-90079684
5105349431775682850,P-53562796|P-53562796,P-90528894
5105377847339857342,P-53557691|P-53557691|P-53557691|P-53557691|P-53557691,P-53557691
5105430489052492906,P-89268817|P-89268817|P-89268817|P-89268817|P-89268817|P-89268817|P-89268817|P-89268817|P-89268817|P-89268817,P-89268817
5105436077569606207,P-53564012|P-53564012,P-53564012
510549650341831678,P-89454882|P-89454882,P-89454882
510551351813445558,P-53562796|P-53562796|P-53562796|P-53562796,P-53562796
5105573672660491345,P-90304689|P-90304689,P-90304689
5105760603028528264,P-92682952|P-92682952|P-92682952|P-92682952|P-92682952|P-91858712|P-60440630|P-60440630|P-60440630|P-60440630|P-60440630|P-101460602,P-101460602
5105859578703795051,P-93485417|P-93485417,P-93485417
5106070144280437704,P-70975620|P-70975620|P-70975620,P-53562013
5106209932052918286,P-91994100|P-91994100|P-91994100|P-91994100|P-91994100,P-91994100
5106323183438450183,P-53552724|P-53552724|P-53552724,P-53552724
5106423500382594822,P-70975620|P-70975620,P-70975620
5106505325894755307,P-93592056|P-93592056|P-93592056,P-83943063
5106507911476852968,P-85877024|P-85877024,P-90542176
5106557239428987354,P-86450006|P-86450006|P-86450006|P-86450006|P-86450006,P-86450006
510668798361894174,P-61983436|P-61983436|P-61983436,P-61983436
5106695031729064148,P-70975620|P-70975620,P-70975620
5107011950406955495,P-93485391|P-93485391,P-93485391
5107041385103648273,P-89138060|P-90243218|P-94219814,P-94219814
5107179208236749058,P-103287709|P-103287709|P-103287709|P-89786815,P-53556359
5107241618915095754,P-53564591|P-85677285|P-53564160,P-53564160
5107267532627426080,P-73570117|P-73570117|P-73570117|P-73570117|P-73570117,P-73570117
5107268811459616720,P-53564054|P-53564054,P-53564054
5107445658135155354,P-90143143|P-90143143|P-90143143,P-90143143
5107470556241349892,P-61983440|P-61983475|P-61983440,P-79712217
5107532041408996982,P-96060188|P-96060188,P-96060188
5107608516729198200,P-53560954|P-53560954|P-53560954|P-53560954|P-53560954,P-53560954
510761876591595429,P-53557691|P-53557691|P-53557691,P-53562907
5107787165667798420,P-53565110|P-53565110,P-53565110
5107795799240687665,P-89454882|P-89454882,P-89454882
5107846674798271724,P-65851473|P-65851473,P-65851473
5107904981851640625,P-53560954|P-53560954|P-53560954|P-53560954|P-53560954|P-53560954|P-53560954|P-53560954|P-53560954,P-53560954
5108006495378710468,P-60439748|P-60439748|P-60439748|P-81596038|P-53564845|P-53564845,P-53564845
5108045690876307867,P-81113024|P-81113024|P-81113024|P-81113024,P-81113024
5108090921196000595,P-79496511|P-79496511|P-79496511,P-79496511
5108108596032275347,P-89454882|P-89454882|P-89454882,P-89454882
5108173734979192451,P-89478801|P-89478801,P-86812476
5108404460272883086,P-53561408|P-53556144,P-53561408
5108510571797060257,P-90314343|P-90314343|P-90314343,P-98256240
5108621935497787373,P-60440738|P-60440738,P-60440738
5108652443087376635,P-96060273|P-96060273,P-96060273
5109062490188956829,P-78665819|P-78665819,P-78665819
5109098847434898851,P-89786157|P-89786157|P-89786157,P-89786157
5109332585165297317,P-89454882|P-89454882,P-89454882
